symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,hold_days,exit_reason,sector
DMART_NS,2020-11-03,2021-04-12,2209.050048828125,2814.89990234375,3,1681.902911865236,25.152603574371934,160,SELL: EMA bearish crossover — EMA20=2922.82 crossed below EMA50=2926.70,Others
POWERGRID_NS,2020-11-03,2021-04-22,74.85901641845703,88.45468139648438,94,1139.8291195831316,16.053754283281684,170,SELL: EMA bearish crossover — EMA20=91.37 crossed below EMA50=91.44,Power
ADANIGREEN_NS,2020-04-16,2021-04-23,193.8500061035156,1052.4000244140625,31,26267.34680911255,433.2090583034544,372,SELL: EMA bearish crossover — EMA20=1118.88 crossed below EMA50=1122.84,Power
NAUKRI_NS,2021-04-28,2021-05-11,983.851806640625,878.6642456054688,8,-975.6016440429676,-12.284618750300783,13,SELL: EMA bearish crossover — EMA20=929.87 crossed below EMA50=931.26,Consumer Services
AUROPHARMA_NS,2021-04-12,2021-07-12,888.5469360351562,913.3042602539062,9,76.86597106933641,0.9526208195574364,91,SELL: EMA bearish crossover — EMA20=938.20 crossed below EMA50=938.76,Healthcare
ABCAPITAL_NS,2021-07-19,2021-07-26,124.4000015258789,117.6500015258789,74,-660.7053020324693,-7.113191818608616,7,SELL: EMA bearish crossover — EMA20=119.65 crossed below EMA50=119.67,Others
COALINDIA_NS,2021-05-11,2021-07-27,102.7309341430664,93.98857879638672,84,-883.0778009033193,-10.142085745828336,77,SELL: EMA bearish crossover — EMA20=96.26 crossed below EMA50=96.29,Metals & Mining
HINDUNILVR_NS,2021-03-24,2021-07-29,2132.197021484375,2162.583740234375,3,-24.798924316405646,-0.3842316093934562,127,SELL: EMA bearish crossover — EMA20=2221.88 crossed below EMA50=2222.06,FMCG
HINDPETRO_NS,2020-11-10,2021-08-16,113.12051391601562,148.18646240234375,62,2028.2795133666996,28.661807764914084,279,SELL: EMA bearish crossover — EMA20=152.15 crossed below EMA50=152.34,Others
EICHERMOT_NS,2021-08-09,2021-08-16,2618.03173828125,2394.3623046875,3,-806.3429399414053,-10.17495412035427,7,SELL: EMA bearish crossover — EMA20=2515.88 crossed below EMA50=2516.96,Auto
TATASTEEL_NS,2020-10-21,2021-10-04,34.78375625610352,116.5440673828125,197,15838.477060649871,229.0759774777137,348,SELL: EMA bearish crossover — EMA20=117.72 crossed below EMA50=117.78,Metals & Mining
EICHERMOT_NS,2021-09-02,2021-10-26,2622.061279296875,2484.924072265625,3,-549.3002255859374,-6.920771637494166,54,SELL: EMA bearish crossover — EMA20=2622.86 crossed below EMA50=2627.32,Auto
HUDCO_NS,2021-10-05,2021-10-29,37.019813537597656,35.05632400512695,281,-734.0211104698155,-6.993214305791502,24,SELL: EMA bearish crossover — EMA20=36.07 crossed below EMA50=36.10,Others
OFSS_NS,2021-03-30,2021-11-04,2608.9580078125,3637.75732421875,3,2917.7366352539066,36.945927907966656,219,SELL: EMA bearish crossover — EMA20=3736.72 crossed below EMA50=3738.29,IT
DIVISLAB_NS,2021-04-07,2021-11-16,3588.118896484375,4726.498046875,2,2127.095195800781,29.37642477502564,223,SELL: EMA bearish crossover — EMA20=4882.11 crossed below EMA50=4889.49,Healthcare
LICHSGFIN_NS,2021-11-03,2021-11-18,396.5140686035156,378.0228271484375,26,-662.0139114379872,-6.364202656349366,15,SELL: EMA bearish crossover — EMA20=393.59 crossed below EMA50=394.23,Others
