date,portfolio_value
2020-07-28,124976.71517782696
2020-07-29,125235.83862143048
2020-07-30,125277.31716757306
2020-07-31,126062.65267782696
2020-08-03,126276.58263998516
2020-08-04,126714.88046103009
2020-08-05,126473.82397299298
2020-08-06,126289.88110189923
2020-08-07,127503.53326254376
2020-08-10,127973.38891439923
2020-08-11,127228.12554770001
2020-08-12,127080.60134726056
2020-08-13,127200.58795004376
2020-08-14,127112.733368867
2020-08-17,127778.24331759747
2020-08-18,127877.85870456036
2020-08-19,127921.79205416974
2020-08-20,128283.45571994122
2020-08-21,128201.31759738263
2020-08-24,129190.02343844708
2020-08-25,129085.85272311505
2020-08-26,129576.01648043927
2020-08-27,129556.16803073224
2020-08-28,130299.88208102521
2020-08-31,129141.92855929669
2020-09-01,130730.77813815411
2020-09-02,132345.5486764842
2020-09-03,133292.01123141585
2020-09-04,131899.65460299788
2020-09-07,131875.01126193342
2020-09-08,132064.78192233382
2020-09-09,132959.3458261424
2020-09-10,132581.3818368846
2020-09-11,133765.27185153303
2020-09-14,135081.76843356428
2020-09-15,136532.9308175975
2020-09-16,136837.82186984358
2020-09-17,136743.2311716014
2020-09-18,136953.65170382796
2020-09-21,135814.8070383006
2020-09-22,134331.77502536116
2020-09-23,133098.46911312971
2020-09-24,133851.82290341292
2020-09-25,135212.83398129378
2020-09-28,136519.1055572215
2020-09-29,137369.88830258284
2020-09-30,138302.12480343733
2020-10-01,138679.16357077128
2020-10-05,139557.07680929668
2020-10-06,138902.06261862285
2020-10-07,137608.6670497752
2020-10-08,138049.3119777537
2020-10-09,137604.55532492168
2020-10-12,137143.97308004863
2020-10-13,137998.59237326152
2020-10-14,138390.21804464824
2020-10-15,137261.69433249003
2020-10-16,137569.70855368144
2020-10-19,137445.57421530253
2020-10-20,137219.58538473613
2020-10-21,137058.52834788235
2020-10-22,138001.58302393826
2020-10-23,138125.79987421902
2020-10-26,136954.65417362697
2020-10-27,138305.49850025662
2020-10-28,139061.68585911283
2020-10-29,139972.03749027738
2020-10-30,141360.22267338284
2020-11-02,141093.3220805789
2020-11-03,140800.46528463467
2020-11-04,141292.55111532315
2020-11-05,142011.21766630275
2020-11-06,141976.68560377223
2020-11-09,143868.57273832423
2020-11-10,142232.78544541652
2020-11-11,145120.55877320585
2020-11-12,146531.46670930204
2020-11-13,148195.3656312686
2020-11-14,149208.9978830081
2020-11-17,151613.76649110136
2020-11-18,151872.97678391752
2020-11-19,152059.52051179227
2020-11-20,153898.8908921939
2020-11-23,155968.08834092435
2020-11-24,156915.42876069364
2020-11-25,154443.71168534574
2020-11-26,153895.40503327665
2020-11-27,155956.70222108182
2020-12-01,156341.48178498563
2020-12-02,157163.65963380155
2020-12-03,158191.9141847354
2020-12-04,157828.54633729276
2020-12-07,157429.34743516264
2020-12-08,157461.1916429263
2020-12-09,156647.71027772245
2020-12-10,155626.88568131742
2020-12-11,156245.19344346342
2020-12-14,155829.55512635526
2020-12-15,155373.57596604642
2020-12-16,156207.35884873685
2020-12-17,156570.681175397
2020-12-18,155909.29889313993
2020-12-21,153183.75622193632
2020-12-22,154710.73890702543
2020-12-23,155976.1475640994
2020-12-24,156483.60424439725
2020-12-28,157022.50706116972
2020-12-29,156979.12710969266
2020-12-30,157565.21725861845
2020-12-31,157830.92962662992
2021-01-01,158523.73019425687
2021-01-04,160638.50173203764
2021-01-05,162142.27559296903
2021-01-06,163151.80357377348
2021-01-07,163020.23995988187
2021-01-08,162207.49804322538
2021-01-11,160793.1305658084
2021-01-12,159460.28858582792
2021-01-13,159471.93785493192
2021-01-14,161269.4384309512
2021-01-15,159186.8218270999
2021-01-18,157463.47578828153
2021-01-19,160191.9183389407
2021-01-20,161277.05903641996
2021-01-21,161038.03523652372
2021-01-22,160832.12222688016
2021-01-25,159807.80460374174
2021-01-27,158655.48793427763
